repair_id,garage_id,user_id,calculated_distance_km,distance_score,is_nearby,is_very_close,specialization_match_score,historical_satisfaction_rate,total_repairs,avg_historical_cost,avg_completion_time,cost_reliability,time_reliability,overall_preference_score,distance_preference_match,price_preference_match,rating_preference_match,availability_score,current_utilization,avg_hourly_rate,price_competitiveness,cost_accuracy,avg_rating,num_reviews,years_in_business,certified,user_satisfied,satisfaction_score,would_recommend,final_cost,completion_days
REP0451,GAR060,USER365,12.22413975764702,0.07561928551320231,0,0,0.8,0.8,10,140588.2,5.1,0.05497280819422934,0.16031591298379788,0.3333333333333333,0,1,0,0.0,1.0,4789,0.7190436416788474,0.8327067669172933,3.9,15,2,0,1,0.565,0,29187,2
REP0452,GAR015,USER096,13.251425242900087,0.07016842055837115,0,0,0.3,0.7777777777777778,9,51446.22222222222,4.111111111111111,0.2608742450478914,0.28391956322554057,0.3333333333333333,0,0,1,0.75,0.25,2666,1.291635408852213,0.8472841572646078,3.8,15,7,0,0,0.642,0,66311,7
REP0453,GAR097,USER253,12.296901918125346,0.07520548817742834,0,0,0.8,0.5789473684210527,19,92268.05263157895,3.9473684210526314,0.07960583351808798,0.246084051089216,0.6666666666666666,0,1,1,0.25,0.75,2761,1.2471930459978269,0.8645747316267547,4.22,47,22,1,0,0.639,1,92136,7
REP0454,GAR067,USER086,6.792137916206471,0.12833448416257506,0,0,0.8,0.42857142857142855,7,106892.0,4.285714285714286,0.07709803497440451,0.30407257711001867,0.3333333333333333,0,0,1,0.5,0.5,3443,1.0001452221899507,0.7925886271710683,3.94,15,30,1,0,0.593,0,81196,6
REP0455,GAR075,USER138,17.63764251143043,0.053654854651638585,0,0,0.3,0.7,10,51893.3,3.9,0.2648183949410345,0.3193082240245573,0.0,0,0,0,0.2,0.8,3683,0.9349714906326364,0.8887347927602127,3.89,15,28,0,1,0.653,0,63301,4
REP0456,GAR090,USER345,15.721470698155331,0.059803352112462065,0,0,0.3,0.6666666666666666,18,86607.94444444444,5.833333333333333,0.11819107633054592,0.21967724918778211,0.0,0,0,0,0.75,0.25,1956,1.760480572597137,0.7699156513589503,3.92,23,29,1,0,0.59,0,78750,7
REP0457,GAR075,USER090,10.848736319788438,0.08439718574291433,0,0,0.3,0.7,10,51893.3,3.9,0.2648183949410345,0.3193082240245573,0.0,0,0,0,0.2,0.8,3683,0.9349714906326364,0.8818276918478667,3.89,15,28,0,0,0.582,0,29929,3
REP0458,GAR057,USER390,7.752147323130385,0.1142576744974546,0,0,0.8,0.7,10,67765.3,5.3,0.15632151231422392,0.2207874513885492,0.6666666666666666,1,0,1,0.5,0.5,2465,1.3969574036511156,0.8460214464889075,3.83,15,6,1,1,0.527,0,173019,14
REP0459,GAR084,USER026,14.770063134117791,0.0634112870376877,0,0,0.3,0.5714285714285714,7,180764.42857142858,6.857142857142857,0.055023402347634746,0.17526579854054872,0.0,0,0,0,0.25,0.75,3963,0.8689124400706535,0.7589802276050607,3.66,17,21,0,1,0.48,0,97600,5
REP0460,GAR039,USER130,19.16310463333816,0.049595536906879706,0,0,0.3,0.7692307692307693,13,110417.30769230769,3.0,0.06272467872788043,0.26533119314590375,0.3333333333333333,0,0,1,0.8333333333333334,0.16666666666666666,4362,0.7894314534617148,0.7815266289362938,4.0,15,11,1,1,0.543,0,33586,1
REP0461,GAR004,USER198,13.532680162680066,0.06881043199230386,0,0,1.0,0.5833333333333334,12,39494.583333333336,3.3333333333333335,0.27323611960573707,0.3603278037113696,0.0,0,0,0,0.0,1.0,2886,1.1931739431739432,0.8272975965609327,3.65,15,22,1,1,0.643,0,72018,5
REP0462,GAR096,USER078,6.228991659411324,0.13833187906616462,0,0,1.0,0.9166666666666666,24,83568.16666666667,4.333333333333333,0.09942249716506818,0.2692979353148111,1.0,1,1,1,0.6,0.4,3663,0.9400764400764401,0.8874217502597764,4.31,15,2,1,1,0.79,1,35015,3
REP0463,GAR059,USER231,4.787768936610792,0.17277814835945768,1,0,0.8,0.7142857142857143,7,94115.71428571429,5.142857142857143,0.0864541223592336,0.1887364380685942,0.3333333333333333,1,0,0,0.3333333333333333,0.6666666666666666,3655,0.9421340629274966,0.8350567259046351,3.86,15,6,1,0,0.427,0,99704,5
REP0464,GAR086,USER367,19.81553652618787,0.04804103890101067,0,0,1.0,0.9166666666666666,12,33708.0,2.9166666666666665,0.3242417964102791,0.3262403967110093,0.0,0,0,0,0.6666666666666666,0.3333333333333333,2204,1.5623865698729582,0.834104224483503,4.1,35,5,0,1,0.626,0,11343,1
REP0465,GAR076,USER174,15.554567106835162,0.060406291118727785,0,0,0.3,0.7777777777777778,18,55459.27777777778,3.888888888888889,0.1260974927616212,0.23619397033456754,0.3333333333333333,0,0,1,1.0,0.0,1906,1.8066631689401889,0.8787358514561872,4.18,21,9,0,1,0.689,0,35266,5
REP0466,GAR099,USER106,6.457320981938985,0.1340964137686868,0,0,0.3,0.6875,16,88555.4375,4.625,0.08645829599845187,0.21099585724104145,0.3333333333333333,0,0,1,0.4,0.6,3536,0.9738404977375565,0.8618592282448795,4.1,103,28,1,1,0.646,1,80462,4
REP0467,GAR006,USER260,13.27680201619673,0.07004369738163499,0,0,0.8,0.6363636363636364,11,228740.72727272726,6.090909090909091,0.045374131532594966,0.16424916464235856,0.6666666666666666,0,1,1,0.14285714285714285,0.8571428571428571,4792,0.718593489148581,0.801817844555741,4.2,15,8,0,1,0.672,0,32297,2
REP0468,GAR046,USER091,17.97043271914813,0.052713610427590984,0,0,0.3,0.6666666666666666,9,52024.88888888889,3.6666666666666665,0.24855405256662993,0.4,0.3333333333333333,0,0,1,1.0,0.0,4082,0.8435815776580108,0.7708085150463563,4.11,83,4,1,1,0.654,1,23732,3
REP0469,GAR021,USER232,8.785545484251177,0.1021915438040114,0,0,0.3,0.5555555555555556,9,154857.33333333334,5.666666666666667,0.08607816239083198,0.3090169943749474,0.6666666666666666,0,1,1,1.0,0.0,4201,0.8196857890978339,0.8611311576600508,4.08,118,22,1,1,0.638,1,280411,5
REP0470,GAR085,USER221,8.400255914894537,0.106380082526851,0,0,0.6,0.6666666666666666,9,92032.55555555556,4.444444444444445,0.11217094592749048,0.244695619103299,0.6666666666666666,1,0,1,0.3333333333333333,0.6666666666666666,3204,1.0747503121098627,0.861903039073806,3.84,15,11,0,1,0.678,0,31457,3
REP0471,GAR059,USER050,16.514781165020647,0.05709463284629175,0,0,0.8,0.7142857142857143,7,94115.71428571429,5.142857142857143,0.0864541223592336,0.1887364380685942,0.3333333333333333,0,1,0,0.3333333333333333,0.6666666666666666,3655,0.9421340629274966,0.7672830091548566,3.86,15,6,1,1,0.568,0,320875,14
REP0472,GAR019,USER313,9.450787929225045,0.09568656514439029,0,0,0.3,0.8666666666666667,15,194796.66666666666,6.133333333333334,0.05346070332166303,0.17532800504040771,0.6666666666666666,1,0,1,0.7142857142857143,0.2857142857142857,3800,0.9061842105263158,0.8552890052979344,4.1,50,7,1,1,0.626,1,38460,2
REP0473,GAR005,USER378,9.048186709009203,0.09952044373373359,0,0,0.3,0.7142857142857143,14,86636.92857142857,5.0,0.1266465705408723,0.34709207640227174,0.6666666666666666,0,1,1,0.25,0.75,2925,1.1772649572649572,0.8865915201928554,3.95,28,30,1,1,0.686,0,84059,5
REP0474,GAR072,USER177,18.177628782989306,0.052144089934987536,0,0,0.3,0.6666666666666666,12,160168.08333333334,6.5,0.062499310756811526,0.16566625349947076,0.3333333333333333,0,1,0,0.5,0.5,4029,0.8546785802928767,0.9065876856040389,3.95,15,4,0,1,0.673,0,103613,7
REP0475,GAR038,USER205,16.078599088081518,0.05855281190468723,0,0,0.8,0.7777777777777778,18,117065.11111111111,4.777777777777778,0.07372681576764992,0.2440487030777376,0.6666666666666666,0,1,1,0.8,0.2,3264,1.0549938725490196,0.7974869258619466,3.96,57,28,1,0,0.483,0,254085,12
REP0476,GAR015,USER096,1.8421336560797699,0.3518483368510285,1,1,0.3,0.7777777777777778,9,51446.22222222222,4.111111111111111,0.2608742450478914,0.28391956322554057,0.6666666666666666,1,0,1,0.75,0.25,2666,1.291635408852213,0.8000849121689753,3.8,15,7,0,1,0.546,0,22610,1
REP0477,GAR053,USER291,17.40734929878775,0.0543261272314671,0,0,0.3,0.8,5,133232.8,5.6,0.06523298394541374,0.2184498952542088,0.6666666666666666,1,0,1,0.0,1.0,2822,1.2202338766832035,0.8984928334060622,4.35,58,10,1,1,0.7,0,26767,2
REP0478,GAR092,USER093,14.441247846845936,0.06476160540381859,0,0,0.3,0.8,5,114534.4,4.6,0.0598444449782925,0.18541948236599776,0.6666666666666666,0,1,1,1.0,0.0,3686,0.9342105263157895,0.7547767569744616,4.15,77,28,0,1,0.645,1,392655,12
REP0479,GAR064,USER075,18.45505588912479,0.05140052054843962,0,0,0.3,1.0,3,52010.333333333336,4.0,0.3044241909467175,0.3333333333333333,0.6666666666666666,0,1,1,0.2,0.8,3080,1.1180194805194805,0.8445414403897884,4.29,196,17,0,1,0.581,0,66560,4
REP0480,GAR020,USER201,17.495661927204186,0.05406673218486755,0,0,1.0,0.75,20,56817.35,4.6,0.16339256973788002,0.21516305588453097,0.3333333333333333,0,0,1,0.0,1.0,2286,1.5063429571303586,0.7921386886371439,4.05,48,28,1,0,0.671,1,49259,6
REP0481,GAR091,USER325,19.88873518883389,0.04787269267191207,0,0,0.8,0.8888888888888888,9,190512.33333333334,5.0,0.05674736032349002,0.21712927295533244,0.3333333333333333,0,0,1,1.0,0.0,5118,0.672821414615084,0.8637296631592594,4.06,34,3,1,1,0.709,1,119928,4
REP0482,GAR063,USER265,12.441074902920802,0.07439881164434965,0,0,0.3,0.8888888888888888,9,99473.77777777778,4.444444444444445,0.07976527912695852,0.1939241756997937,1.0,1,1,1,0.8,0.2,4577,0.7523487000218484,0.7693582578531509,4.47,114,9,0,1,0.612,0,31929,2
REP0483,GAR008,USER363,19.193644098552053,0.049520532060466645,0,0,1.0,0.8,15,139390.53333333333,6.2,0.07515076110408979,0.19185656741240167,0.3333333333333333,0,1,0,0.8,0.2,2761,1.2471930459978269,0.8934360689103729,3.98,25,5,0,1,0.709,1,24582,3
REP0484,GAR090,USER014,16.542520369093147,0.05700435165301704,0,0,0.3,0.6666666666666666,18,86607.94444444444,5.833333333333333,0.11819107633054592,0.21967724918778211,0.3333333333333333,0,0,1,0.75,0.25,1956,1.760480572597137,0.8395175267942414,3.92,23,29,1,0,0.525,0,23734,1
REP0485,GAR089,USER062,18.972618925329293,0.05006854653056035,0,0,0.6,0.8571428571428571,7,93975.14285714286,3.857142857142857,0.06582383311532364,0.16719847035769644,0.3333333333333333,0,0,1,0.1111111111111111,0.8888888888888888,3819,0.9016758313694685,0.8404710194108864,3.97,30,20,1,1,0.752,1,34169,1
REP0486,GAR018,USER079,18.140877101839386,0.052244209848873784,0,0,1.0,0.75,12,82725.33333333333,3.25,0.08610241355934557,0.3761785115301142,0.0,0,0,0,0.8571428571428571,0.14285714285714285,2235,1.5407158836689039,0.8861102089422973,3.85,21,13,0,1,0.757,1,72023,3
REP0487,GAR007,USER225,18.820131874525796,0.05045375108150865,0,0,0.8,0.6666666666666666,12,71147.91666666667,4.75,0.11922544607585,0.2152253299176548,0.3333333333333333,0,0,1,1.0,0.0,1769,1.9465799886941775,0.8017940142840948,3.8,24,5,1,0,0.649,1,84555,5
REP0488,GAR033,USER048,15.413675167240617,0.06092480750416329,0,0,1.0,0.45454545454545453,11,160421.81818181818,5.454545454545454,0.056378056861453765,0.19394702683044607,0.0,0,0,0,0.0,1.0,4904,0.7021818923327896,0.8953317870377776,3.91,45,22,0,1,0.667,0,33583,1
REP0489,GAR076,USER014,11.755746597355012,0.0783960383947543,0,0,0.3,0.7777777777777778,18,55459.27777777778,3.888888888888889,0.1260974927616212,0.23619397033456754,0.3333333333333333,0,0,1,1.0,0.0,1906,1.8066631689401889,0.8973060096707345,4.18,21,9,0,1,0.741,1,23382,3
REP0490,GAR069,USER158,9.476344408038212,0.09545314291430963,0,0,0.3,0.6428571428571429,14,42513.92857142857,2.2857142857142856,0.2687856217315105,0.38612980511405803,1.0,1,1,1,0.0,1.0,3856,0.8930238589211619,0.785647265796804,4.15,61,22,0,0,0.629,0,82831,4
REP0491,GAR028,USER262,17.57824131870039,0.05382640815379146,0,0,0.8,0.6666666666666666,9,231361.88888888888,5.0,0.04718685338344697,0.2449655295864104,0.3333333333333333,0,0,1,1.0,0.0,5378,0.64029378951283,0.9055612868644519,4.16,179,26,0,1,0.795,1,493319,7
REP0492,GAR002,USER038,14.810814842038095,0.06324784712178028,0,0,0.3,0.8823529411764706,34,176045.11764705883,4.647058823529412,0.05706001796082977,0.21503030647393923,0.3333333333333333,0,1,0,0.5,0.5,4518,0.7621735281097831,0.8236025736085532,4.46,179,26,0,1,0.714,1,98368,5
REP0493,GAR047,USER061,18.537515269314316,0.05118358123924813,0,0,1.0,0.5833333333333334,12,50628.25,4.25,0.1701932961121203,0.24343292207814549,0.6666666666666666,1,0,1,0.6,0.4,2328,1.4791666666666667,0.7938906752411575,4.0,37,11,1,1,0.602,0,18755,3
REP0494,GAR027,USER037,9.915295963159945,0.09161455661624616,0,0,0.6,0.75,16,122500.125,4.625,0.06849819434535931,0.1968333004869414,1.0,1,1,1,0.8,0.2,2904,1.1857782369146006,0.8620246659815005,4.45,153,4,1,0,0.69,0,26840,1
REP0495,GAR005,USER337,8.239600369611393,0.10822978916804156,0,0,0.3,0.7142857142857143,14,86636.92857142857,5.0,0.1266465705408723,0.34709207640227174,1.0,1,1,1,0.25,0.75,2925,1.1772649572649572,0.7588180978762696,3.95,28,30,1,1,0.544,0,26884,3
REP0496,GAR005,USER020,12.922224194402364,0.0718276035521727,0,0,0.3,0.7142857142857143,14,86636.92857142857,5.0,0.1266465705408723,0.34709207640227174,0.6666666666666666,1,1,0,0.25,0.75,2925,1.1772649572649572,0.7606040373890504,3.95,28,30,1,1,0.628,1,63115,7
REP0497,GAR085,USER263,4.9743341352864245,0.1673826701612928,1,0,0.8,0.6666666666666666,9,92032.55555555556,4.444444444444445,0.11217094592749048,0.244695619103299,0.6666666666666666,1,0,1,0.3333333333333333,0.6666666666666666,3204,1.0747503121098627,0.8547921449615229,3.84,15,11,0,1,0.546,0,86752,5
REP0498,GAR078,USER400,12.876604838600034,0.0720637368888921,0,0,1.0,0.6363636363636364,11,110893.54545454546,4.2727272727272725,0.07294733461874474,0.3005079644223275,0.3333333333333333,0,1,0,1.0,0.0,3444,0.9998548199767712,0.8502914507772021,3.93,26,24,1,1,0.695,1,78771,6
REP0499,GAR028,USER022,13.046633988772083,0.07119143282293335,0,0,0.8,0.6666666666666666,9,231361.88888888888,5.0,0.04718685338344697,0.2449655295864104,0.0,0,0,0,1.0,0.0,5378,0.64029378951283,0.8671757598061766,4.16,179,26,0,0,0.577,0,28276,2
REP0500,GAR033,USER048,10.967132782608513,0.08356220476247,0,0,0.3,0.45454545454545453,11,160421.81818181818,5.454545454545454,0.056378056861453765,0.19394702683044607,0.0,0,0,0,0.0,1.0,4904,0.7021818923327896,0.8483091411448808,3.91,45,22,0,0,0.573,0,29595,3
REP0501,GAR049,USER298,16.120393547927815,0.058409872249755385,0,0,0.3,0.7142857142857143,7,70500.42857142857,4.0,0.12646371960100128,0.3164309725825327,0.3333333333333333,0,0,1,0.16666666666666666,0.8333333333333334,2217,1.5532250789354984,0.8606662724226296,4.02,42,11,0,1,0.695,1,218308,5
REP0502,GAR026,USER195,12.683249354512435,0.07308205632240576,0,0,0.3,0.7142857142857143,7,74171.42857142857,4.285714285714286,0.12673558218244643,0.2756574084297224,0.3333333333333333,0,0,1,0.8571428571428571,0.14285714285714285,2028,1.6979783037475344,0.7768924302788844,4.16,37,18,1,1,0.681,0,22411,1
REP0503,GAR027,USER176,17.9990051766513,0.05263433483501249,0,0,0.8,0.75,16,122500.125,4.625,0.06849819434535931,0.1968333004869414,0.3333333333333333,0,0,1,0.8,0.2,2904,1.1857782369146006,0.7684036870221012,4.45,153,4,1,1,0.591,0,235161,14
REP0504,GAR015,USER240,17.153325625866035,0.05508632526125875,0,0,0.3,0.7777777777777778,9,51446.22222222222,4.111111111111111,0.2608742450478914,0.28391956322554057,0.0,0,0,0,0.75,0.25,2666,1.291635408852213,0.8401481669899209,3.8,15,7,0,1,0.622,1,52847,7
REP0505,GAR065,USER193,15.331387159993996,0.06123178577565286,0,0,0.8,0.6,5,71702.4,4.2,0.24880811889864107,0.3156617132075351,0.3333333333333333,0,0,1,0.8,0.2,3671,0.9380277853445927,0.796112123019391,3.91,16,21,1,1,0.697,1,74688,6
REP0506,GAR071,USER158,4.034212594264106,0.1986407966042957,1,0,0.3,1.0,6,48355.833333333336,2.1666666666666665,0.22948178926022245,0.38430764601684386,1.0,1,1,1,0.0,1.0,3376,1.019994075829384,0.8390452163788085,4.66,481,28,1,1,0.746,1,29912,2
REP0507,GAR061,USER204,6.491226386423228,0.13348949136183583,0,0,0.3,0.9166666666666666,12,65895.25,4.583333333333333,0.1099339812272304,0.20625126877502464,0.6666666666666666,1,1,0,0.5,0.5,2256,1.5263741134751774,0.8565855470926993,4.39,60,19,0,1,0.694,0,18444,1
REP0508,GAR040,USER130,16.298615316556315,0.057808095139436445,0,0,0.8,0.875,8,154172.875,3.75,0.052430989691664445,0.20035818267366493,0.3333333333333333,0,0,1,0.0,1.0,3800,0.9061842105263158,0.8500879065678764,4.5,265,13,1,1,0.739,1,36627,1
REP0509,GAR100,USER326,17.942858313283786,0.05279034364622494,0,0,0.3,0.5,12,50532.75,2.5,0.2385268799622957,0.3308410429790291,0.3333333333333333,0,0,1,0.625,0.375,4638,0.742453643811988,0.8321561532305766,4.19,56,1,1,1,0.714,0,33565,2
REP0510,GAR018,USER110,9.216054356346104,0.09788514871975115,0,0,0.8,0.75,12,82725.33333333333,3.25,0.08610241355934557,0.3761785115301142,0.0,0,0,0,0.8571428571428571,0.14285714285714285,2235,1.5407158836689039,0.8411666918543146,3.85,21,13,0,1,0.593,0,53676,4
REP0511,GAR099,USER279,16.1958261824506,0.05815364666924592,0,0,0.3,0.6875,16,88555.4375,4.625,0.08645829599845187,0.21099585724104145,0.6666666666666666,0,1,1,0.4,0.6,3536,0.9738404977375565,0.8563791008505468,4.1,103,28,1,0,0.694,0,24668,2
REP0512,GAR024,USER009,8.121059698658138,0.10963638360432142,0,0,0.8,0.7142857142857143,14,57257.07142857143,3.7142857142857144,0.13780279689365127,0.31260737825928997,0.6666666666666666,1,0,1,0.2,0.8,2391,1.4401923881221246,0.8826847019728066,4.04,69,18,1,1,0.663,0,37718,6
REP0513,GAR097,USER230,12.191820275173678,0.07580455002725804,0,0,0.8,0.5789473684210527,19,92268.05263157895,3.9473684210526314,0.07960583351808798,0.246084051089216,0.6666666666666666,1,0,1,0.25,0.75,2761,1.2471930459978269,0.9012141565486954,4.22,47,22,1,1,0.763,1,34886,3
REP0514,GAR051,USER042,6.5649687109825345,0.132188253277008,0,0,0.3,0.6,10,149833.4,5.6,0.057506897699036504,0.1944796352188567,0.0,0,0,0,0.625,0.375,3874,0.8888745482705214,0.882759199194721,3.79,15,17,0,0,0.609,1,31571,3
REP0515,GAR099,USER353,6.2260107030535226,0.13838894531078208,0,0,0.3,0.6875,16,88555.4375,4.625,0.08645829599845187,0.21099585724104145,0.6666666666666666,1,0,1,0.4,0.6,3536,0.9738404977375565,0.8622150026106631,4.1,103,28,1,1,0.543,0,29724,2
REP0516,GAR050,USER123,19.584769498413817,0.04857960639671269,0,0,1.0,0.7,10,176583.3,8.5,0.07515839349575335,0.14548268842493628,0.3333333333333333,0,0,1,0.875,0.125,3950,0.8717721518987341,0.8151667428049337,4.03,50,16,1,1,0.627,1,90776,3
REP0517,GAR083,USER128,18.483566198552516,0.0513253061482293,0,0,0.8,1.0,4,266487.5,8.0,0.049754620696818914,0.19675422795565722,0.0,0,0,0,0.7142857142857143,0.2857142857142857,5714,0.6026426321316066,0.8832288554299217,3.94,24,8,1,1,0.629,1,114373,6
REP0518,GAR090,USER066,10.286346192083506,0.08860263392429182,0,0,0.3,0.6666666666666666,18,86607.94444444444,5.833333333333333,0.11819107633054592,0.21967724918778211,0.3333333333333333,0,0,1,0.75,0.25,1956,1.760480572597137,0.8823662737987308,3.92,23,29,1,0,0.618,1,50609,7
REP0519,GAR097,USER220,2.679532856947684,0.27177362966383156,1,0,0.3,0.5789473684210527,19,92268.05263157895,3.9473684210526314,0.07960583351808798,0.246084051089216,1.0,1,1,1,0.25,0.75,2761,1.2471930459978269,0.8420780887205181,4.22,47,22,1,1,0.526,0,275629,6
REP0520,GAR069,USER084,5.645048100653209,0.15048800021503228,0,0,0.3,0.6428571428571429,14,42513.92857142857,2.2857142857142856,0.2687856217315105,0.38612980511405803,1.0,1,1,1,0.0,1.0,3856,0.8930238589211619,0.862287285853435,4.15,61,22,0,1,0.673,1,90297,6
REP0521,GAR010,USER290,3.850512100044906,0.20616379866174173,1,0,0.8,0.6666666666666666,3,65646.33333333333,6.333333333333333,0.1751818693061728,0.12809248424016279,0.6666666666666666,1,0,1,0.6666666666666666,0.3333333333333333,1964,1.7533095723014256,0.8615370537406696,4.4,130,20,1,0,0.697,1,65905,4
REP0522,GAR045,USER010,16.06811154549161,0.05858878982216056,0,0,0.3,0.75,12,67898.75,3.6666666666666665,0.11681414425277735,0.2858380626548852,0.6666666666666666,0,1,1,1.0,0.0,2953,1.166102268879106,0.8150753768844221,3.81,19,10,1,1,0.563,0,11790,2
REP0523,GAR074,USER059,16.772280331030522,0.056267399645615154,0,0,0.3,0.6923076923076923,13,46670.230769230766,3.3076923076923075,0.24567836158179848,0.3228924537270601,0.3333333333333333,0,0,1,0.4,0.6,3692,0.9326923076923077,0.8482120148532479,3.73,15,9,0,1,0.691,1,33350,1
REP0524,GAR048,USER368,10.610937131628472,0.0861256924108198,0,0,0.3,0.7368421052631579,19,105584.63157894737,5.105263157894737,0.0970524648219651,0.24672255782101793,0.6666666666666666,1,0,1,0.625,0.375,4567,0.753996058681848,0.8602860767245527,4.16,190,25,1,1,0.627,1,26055,2
REP0525,GAR094,USER117,11.441599221005202,0.08037551943577285,0,0,0.3,0.8333333333333334,6,91855.33333333333,4.166666666666667,0.08857306687104129,0.30973158488896735,0.3333333333333333,0,0,1,0.5,0.5,2416,1.4252897350993377,0.7965752365903509,4.07,26,1,0,1,0.613,1,70067,5
REP0526,GAR008,USER162,19.191792968186977,0.04952507197233758,0,0,0.8,0.8,15,139390.53333333333,6.2,0.07515076110408979,0.19185656741240167,0.0,0,0,0,0.8,0.2,2761,1.2471930459978269,0.8027898623155985,3.98,25,5,0,1,0.57,0,377290,9
REP0527,GAR032,USER183,19.027530637328663,0.0499312680184412,0,0,0.8,1.0,13,94173.92307692308,4.846153846153846,0.09649372477062067,0.2229953989366737,0.6666666666666666,0,1,1,1.0,0.0,3077,1.1191095222619434,0.8031202030936356,4.14,95,30,1,1,0.586,0,81091,3
REP0528,GAR049,USER173,19.79276553922192,0.04809365055906943,0,0,0.3,0.7142857142857143,7,70500.42857142857,4.0,0.12646371960100128,0.3164309725825327,0.3333333333333333,0,0,1,0.16666666666666666,0.8333333333333334,2217,1.5532250789354984,0.9068180817817686,4.02,42,11,0,1,0.642,1,82408,3
REP0529,GAR002,USER205,8.384027962836154,0.10656404733237475,0,0,0.3,0.8823529411764706,34,176045.11764705883,4.647058823529412,0.05706001796082977,0.21503030647393923,0.6666666666666666,1,0,1,0.5,0.5,4518,0.7621735281097831,0.7551612740396749,4.46,179,26,0,0,0.599,0,98646,4
REP0530,GAR097,USER074,8.6118347121166,0.10403840993430818,0,0,0.8,0.5789473684210527,19,92268.05263157895,3.9473684210526314,0.07960583351808798,0.246084051089216,0.6666666666666666,1,1,0,0.25,0.75,2761,1.2471930459978269,0.8886247181799549,4.22,47,22,1,1,0.734,1,27112,1
REP0531,GAR070,USER330,4.173931271841882,0.19327662998584966,1,0,0.6,0.7142857142857143,7,108324.42857142857,4.0,0.06263762312469752,0.30216947925196225,1.0,1,1,1,0.0,1.0,4276,0.8053086997193639,0.8190914441650169,4.01,66,30,0,1,0.573,0,22070,2
REP0532,GAR028,USER263,9.901276238334113,0.09173237868090349,0,0,0.8,0.6666666666666666,9,231361.88888888888,5.0,0.04718685338344697,0.2449655295864104,1.0,1,1,1,1.0,0.0,5378,0.64029378951283,0.7755095299441747,4.16,179,26,0,0,0.698,0,37069,2
REP0533,GAR046,USER393,14.998293869359097,0.0625066652835563,0,0,0.3,0.6666666666666666,9,52024.88888888889,3.6666666666666665,0.24855405256662993,0.4,0.6666666666666666,0,1,1,1.0,0.0,4082,0.8435815776580108,0.8335736510586629,4.11,83,4,1,1,0.511,0,21968,3
REP0534,GAR069,USER140,8.09371233278779,0.10996609122926122,0,0,0.3,0.6428571428571429,14,42513.92857142857,2.2857142857142856,0.2687856217315105,0.38612980511405803,1.0,1,1,1,0.0,1.0,3856,0.8930238589211619,0.8954320646330599,4.15,61,22,0,1,0.557,0,29149,1
REP0535,GAR001,USER398,18.097105150159052,0.05236395737139623,0,0,0.8,0.8823529411764706,17,181226.0,6.0588235294117645,0.05935785247835504,0.1949229257368785,0.6666666666666666,0,1,1,0.0,1.0,3824,0.9004968619246861,0.8903255892826861,4.14,32,3,1,1,0.602,1,399019,15
REP0536,GAR038,USER296,17.75651429220342,0.05331481022652877,0,0,0.8,0.7777777777777778,18,117065.11111111111,4.777777777777778,0.07372681576764992,0.2440487030777376,0.3333333333333333,0,1,0,0.8,0.2,3264,1.0549938725490196,0.8307512650836901,3.96,57,28,1,1,0.658,1,30038,2
REP0537,GAR042,USER395,16.659480467352253,0.056626807444802106,0,0,1.0,1.0,6,127701.83333333333,5.666666666666667,0.07636741053070463,0.29221649656397125,0.6666666666666666,0,1,1,0.42857142857142855,0.5714285714285714,4383,0.7856490987907826,0.8143364170594054,3.85,35,28,1,1,0.708,1,61134,7
REP0538,GAR098,USER341,7.762776542548398,0.11411908031026649,0,0,0.8,0.875,8,114395.5,6.125,0.1201024666257924,0.19661328300274997,0.6666666666666666,1,0,1,0.16666666666666666,0.8333333333333334,2373,1.4511167298777918,0.8910741638534866,4.53,49,11,1,1,0.729,1,119837,12
REP0539,GAR086,USER210,15.795759175525204,0.0595388389145994,0,0,1.0,0.9166666666666666,12,33708.0,2.9166666666666665,0.3242417964102791,0.3262403967110093,0.3333333333333333,0,0,1,0.6666666666666666,0.3333333333333333,2204,1.5623865698729582,0.8881811054488435,4.1,35,5,0,1,0.781,1,18126,2
REP0540,GAR020,USER241,18.032570484442193,0.05254151039752779,0,0,0.8,0.75,20,56817.35,4.6,0.16339256973788002,0.21516305588453097,0.6666666666666666,0,1,1,0.0,1.0,2286,1.5063429571303586,0.8089928506110233,4.05,48,28,1,1,0.725,1,114613,9
REP0541,GAR035,USER344,15.822276824554049,0.05944498538630543,0,0,1.0,0.625,8,23076.125,2.625,0.4412019421950666,0.3849129802849238,0.0,0,0,0,1.0,0.0,2506,1.3741021548284118,0.8839311997981412,3.64,15,1,0,1,0.654,1,26539,2
REP0542,GAR048,USER353,13.48337625348446,0.06904467456332336,0,0,0.3,0.7368421052631579,19,105584.63157894737,5.105263157894737,0.0970524648219651,0.24672255782101793,0.6666666666666666,1,0,1,0.625,0.375,4567,0.753996058681848,0.8262059930744405,4.16,190,25,1,1,0.535,0,318975,11
REP0543,GAR011,USER384,6.668773545269834,0.13039894764095736,0,0,0.8,0.7142857142857143,7,128331.42857142857,4.571428571428571,0.05936411536076759,0.25783218979627226,1.0,1,1,1,0.8,0.2,2947,1.168476416694944,0.8357797985066048,3.92,41,29,1,0,0.568,0,298070,7
