repair_id,garage_id,user_id,damage_type,damage_location,repair_category,user_location_lat,user_location_lon,distance_to_garage,vehicle_make,vehicle_year,final_cost,estimated_cost,completion_days,user_satisfied,satisfaction_score,would_recommend,repair_date,parts_replaced,insurance_claimed
REP0327,GAR066,USER057,moderate,rear_bumper,body_work,6.866304,79.980112,15.7,Mazda,2012,74371,83184,5,1,0.671,1,2023-04-08,radiator,0
REP0328,GAR010,USER363,severe,side_door,body_work,6.824208,79.951143,10.31,Suzuki,2022,112600,128413,14,1,0.585,0,2023-06-15,"grill,headlight,paint",1
REP0329,GAR010,USER297,minor,fender,paint_work,6.820433,79.964446,10.93,Nissan,2011,18434,21816,1,1,0.669,1,2023-09-18,front_bumper,1
REP0330,GAR052,USER021,severe,rear_bumper,paint_work,6.745943,79.776816,9.01,Honda,2009,407904,479068,9,1,0.689,1,2023-07-19,"front_bumper,hood,trunk_lid",0
REP0331,GAR068,USER301,moderate,trunk,body_work,6.843546,79.763903,18.86,Toyota,2018,85011,71395,4,1,0.638,0,2023-12-13,"fender,hood",0
REP0332,GAR078,USER400,minor,front_bumper,general_repair,6.836812,79.900934,7.68,Mazda,2012,31146,35824,3,1,0.738,1,2024-08-06,side_mirror,0
REP0333,GAR002,USER366,minor,rear_bumper,body_work,6.778673,80.0048,15.26,Suzuki,2020,35547,39113,1,1,0.64,0,2024-10-01,paint,0
REP0334,GAR007,USER328,minor,headlight,body_work,7.102217,79.926005,14.34,Toyota,2009,20751,18012,2,0,0.477,0,2023-04-28,"door_panel,rear_bumper",0
REP0335,GAR005,USER337,minor,headlight,electrical,6.851182,79.79378,19.18,Honda,2017,32823,28878,3,1,0.746,1,2024-10-20,"fender,grill",1
REP0336,GAR023,USER190,severe,front_bumper,body_work,6.804991,79.660524,16.92,Honda,2011,320830,375237,6,1,0.689,0,2023-05-19,"door_panel,front_bumper,radiator,side_mirror,windshield",1
REP0337,GAR045,USER123,minor,trunk,body_work,6.743799,79.843763,4.95,Mitsubishi,2020,17521,15697,1,0,0.492,0,2023-03-02,"trunk_lid,windshield",0
REP0338,GAR060,USER063,severe,fender,body_work,6.773383,79.757539,13.63,Nissan,2017,495907,589146,14,1,0.744,0,2023-09-14,"door_panel,front_bumper,rear_bumper,side_mirror,tail_light",1
REP0339,GAR076,USER153,moderate,side_mirror,electrical,6.925684,79.944573,16.16,Mercedes,2015,85066,69884,6,1,0.585,0,2024-01-06,rear_bumper,0
REP0340,GAR061,USER272,moderate,rear_bumper,body_work,6.982126,80.067034,11.04,Suzuki,2018,84632,69351,5,1,0.68,0,2023-09-30,"rear_bumper,side_mirror,tail_light",0
REP0341,GAR020,USER052,minor,headlight,general_repair,7.000884,79.864433,14.53,Suzuki,2010,27983,31482,2,1,0.62,1,2023-01-29,windshield,0
REP0342,GAR054,USER248,moderate,trunk,paint_work,6.977349,80.058533,18.05,Mazda,2013,35479,40115,4,1,0.645,1,2024-09-21,"grill,hood,rear_bumper",0
REP0343,GAR002,USER207,minor,trunk,body_work,7.006021,79.831587,16.55,Toyota,2014,35467,39597,1,1,0.736,1,2024-05-27,front_bumper,0
REP0344,GAR046,USER175,moderate,rear_bumper,general_repair,6.852669,79.868181,15.04,Honda,2017,91900,107034,7,1,0.672,0,2023-02-24,fender,0
REP0345,GAR039,USER130,minor,headlight,electrical,6.937923,79.907518,18.6,Mitsubishi,2014,30931,25310,2,1,0.623,1,2024-01-10,trunk_lid,0
REP0346,GAR052,USER034,severe,side_mirror,body_work,6.62935,79.843563,16.91,Toyota,2024,370611,435274,15,1,0.678,1,2024-03-03,"paint,radiator,side_mirror,windshield",1
REP0347,GAR001,USER321,moderate,fender,body_work,6.770955,79.8569,7.06,Toyota,2017,93450,83971,6,1,0.477,0,2023-03-08,"side_mirror,trunk_lid",1
REP0348,GAR044,USER228,severe,side_door,paint_work,7.088844,79.699068,16.51,Toyota,2018,182700,218428,12,0,0.692,1,2023-05-13,"ac_condenser,fender,hood,side_mirror,trunk_lid",1
REP0349,GAR097,USER144,minor,front_bumper,paint_work,6.648416,79.819479,19.73,Nissan,2014,23162,19741,2,1,0.694,1,2023-08-08,fender,0
REP0350,GAR021,USER280,moderate,side_mirror,general_repair,6.967773,79.772672,19.12,Nissan,2011,67968,59888,6,0,0.683,0,2023-01-17,"front_bumper,paint",0
REP0351,GAR067,USER346,moderate,headlight,electrical,6.725824,79.918431,16.19,Honda,2014,60837,51722,5,1,0.7,1,2023-04-08,"paint,rear_bumper,side_mirror",1
REP0352,GAR040,USER130,moderate,hood,engine_repair,6.87197,79.778566,16.63,Mazda,2012,106710,93048,3,1,0.641,1,2024-06-23,"front_bumper,headlight",0
REP0353,GAR019,USER297,severe,front_bumper,general_repair,6.830757,79.88276,12.77,Honda,2017,442232,494357,5,1,0.708,1,2023-11-16,"door_panel,fender,headlight,hood,trunk_lid",1
REP0354,GAR080,USER131,minor,hood,general_repair,7.006565,79.921136,15.17,Toyota,2014,34648,38250,3,1,0.596,0,2023-12-30,windshield,0
REP0355,GAR076,USER381,moderate,front_bumper,body_work,6.733363,79.855798,8.27,Suzuki,2020,61965,54634,7,0,0.601,0,2023-03-21,rear_bumper,0
REP0356,GAR065,USER187,moderate,trunk,paint_work,6.59126,79.863954,16.48,Mazda,2014,94689,107849,3,0,0.636,0,2024-02-16,"ac_condenser,headlight,rear_bumper",1
REP0357,GAR019,USER313,severe,side_door,paint_work,7.005849,79.992533,10.42,Toyota,2017,462475,393834,13,0,0.607,0,2024-07-21,"front_bumper,hood,tail_light,trunk_lid",1
REP0358,GAR003,USER008,severe,rear_bumper,body_work,7.069256,79.939667,12.13,Toyota,2022,408295,327589,11,1,0.639,1,2024-01-08,"hood,rear_bumper,side_mirror,windshield",1
REP0359,GAR041,USER042,moderate,fender,body_work,6.747624,79.895899,5.07,Suzuki,2016,86907,75262,7,1,0.545,0,2023-09-09,front_bumper,1
REP0360,GAR011,USER027,moderate,front_bumper,paint_work,6.77957,79.935847,8.66,Toyota,2016,69017,61820,4,1,0.587,0,2023-04-01,ac_condenser,1
REP0361,GAR002,USER214,moderate,side_mirror,electrical,6.884001,80.056404,15.92,Toyota,2021,112671,128709,5,1,0.695,0,2024-09-02,"fender,tail_light",1
REP0362,GAR090,USER293,severe,side_mirror,body_work,6.683049,79.908733,6.21,Suzuki,2011,104081,121916,7,0,0.612,1,2024-02-20,"door_panel,fender,paint",1
REP0363,GAR082,USER099,moderate,headlight,general_repair,6.627373,79.950686,19.12,Suzuki,2010,97856,83487,7,0,0.514,0,2023-11-03,"rear_bumper,side_mirror",0
REP0364,GAR036,USER036,minor,fender,paint_work,6.891648,80.027845,8.29,Toyota,2014,24315,20194,3,1,0.697,0,2023-09-18,"radiator,tail_light",0
REP0365,GAR038,USER288,moderate,fender,body_work,6.877218,79.857511,12.33,Mazda,2020,82985,99273,6,0,0.607,0,2023-09-03,"hood,radiator,windshield",0
REP0366,GAR050,USER148,severe,trunk,body_work,6.642297,79.863735,15.06,Toyota,2020,288541,257114,15,0,0.614,1,2023-02-03,"radiator,side_mirror",1
REP0367,GAR069,USER370,minor,fender,body_work,6.735043,80.056121,12.91,Honda,2017,25765,30424,1,0,0.587,0,2024-09-26,"paint,trunk_lid",0
REP0368,GAR004,USER302,moderate,windshield,general_repair,7.023325,79.656693,18.31,Honda,2005,77795,89787,4,0,0.479,0,2023-05-21,"tail_light,trunk_lid,windshield",1
REP0369,GAR076,USER327,moderate,hood,body_work,6.936453,79.768106,17.5,Honda,2014,79277,87843,4,0,0.57,0,2024-04-16,trunk_lid,1
REP0370,GAR026,USER133,moderate,front_bumper,body_work,6.984074,79.865851,13.36,Honda,2015,77337,86725,3,1,0.555,0,2024-03-28,"ac_condenser,rear_bumper",1
REP0371,GAR058,USER139,moderate,side_mirror,electrical,6.692109,79.842349,13.91,Toyota,2015,56376,49032,6,1,0.763,1,2023-06-11,"grill,paint,tail_light",1
REP0372,GAR071,USER080,minor,windshield,glass_repair,7.000612,80.000778,14.73,Toyota,2014,21589,19070,1,1,0.756,1,2024-02-07,grill,0
REP0373,GAR079,USER187,severe,hood,paint_work,6.729148,79.712797,14.5,Suzuki,2010,102807,118278,12,1,0.645,0,2023-04-28,"door_panel,grill,headlight",1
REP0374,GAR060,USER063,moderate,rear_bumper,paint_work,6.877165,79.951898,10.85,Mercedes,2015,103692,119611,7,1,0.788,1,2023-08-21,"door_panel,fender,paint",0
REP0375,GAR019,USER288,severe,headlight,general_repair,6.926197,79.974273,2.09,Suzuki,2017,472575,555420,12,0,0.685,0,2023-06-23,"paint,radiator",0
REP0376,GAR097,USER074,moderate,side_mirror,electrical,6.73951,79.946125,14.77,Toyota,2015,75918,62676,7,1,0.688,0,2024-09-09,"front_bumper,paint",1
REP0377,GAR024,USER333,moderate,rear_bumper,body_work,6.891908,79.96274,11.83,Suzuki,2016,68430,56054,3,0,0.468,0,2024-03-06,headlight,0
REP0378,GAR046,USER351,moderate,front_bumper,general_repair,7.016101,80.029556,16.88,Suzuki,2019,82307,65902,3,0,0.682,1,2024-10-06,"paint,windshield",0
REP0379,GAR086,USER210,minor,trunk,body_work,6.659724,79.888514,11.59,Honda,2014,17122,14324,1,1,0.775,1,2024-01-02,"paint,radiator",0
REP0380,GAR036,USER399,moderate,windshield,glass_repair,6.884098,80.002199,5.96,Mazda,2022,85837,102193,6,1,0.621,0,2024-08-04,"fender,headlight",0
REP0381,GAR012,USER373,minor,front_bumper,body_work,6.739866,79.854996,4.43,Suzuki,2009,19105,22558,3,1,0.583,0,2024-06-14,rear_bumper,0
REP0382,GAR036,USER399,severe,windshield,glass_repair,6.737364,79.925171,12.44,Honda,2013,383974,335972,7,1,0.725,1,2024-01-12,"fender,headlight,side_mirror,windshield",1
REP0383,GAR005,USER337,moderate,side_mirror,general_repair,6.863746,80.107775,15.86,Suzuki,2021,89891,102675,7,1,0.641,0,2023-03-13,fender,0
REP0384,GAR063,USER248,severe,hood,engine_repair,6.853214,80.104655,17.24,BMW,2010,346952,300320,12,1,0.75,1,2024-01-09,"ac_condenser,door_panel,fender,tail_light,trunk_lid",1
REP0385,GAR029,USER250,moderate,rear_bumper,general_repair,6.954481,79.700391,19.54,Toyota,2010,101403,114057,3,0,0.619,1,2024-06-09,"ac_condenser,front_bumper,grill",0
REP0386,GAR046,USER350,minor,trunk,paint_work,7.002433,79.996927,13.09,Honda,2021,27734,22285,3,1,0.578,0,2023-01-14,"tail_light,trunk_lid",0
REP0387,GAR048,USER166,moderate,front_bumper,general_repair,7.05868,79.908371,19.73,Toyota,2020,106903,93690,5,1,0.612,1,2024-11-08,trunk_lid,1
REP0388,GAR080,USER131,moderate,rear_bumper,general_repair,6.880616,79.808127,6.32,Toyota,2005,79512,92642,4,1,0.733,1,2024-03-12,"rear_bumper,windshield",1
REP0389,GAR068,USER158,moderate,windshield,glass_repair,6.960943,80.073973,18.42,Suzuki,2024,97316,79784,7,0,0.48,0,2023-04-15,"front_bumper,side_mirror",0
REP0390,GAR024,USER150,moderate,hood,paint_work,6.673064,79.97355,13.74,Mazda,2018,50349,59725,3,0,0.673,1,2024-09-30,"ac_condenser,rear_bumper,tail_light",0
REP0391,GAR032,USER299,moderate,trunk,paint_work,6.595369,79.841603,19.7,Toyota,2015,74055,65815,6,1,0.716,1,2024-04-18,"paint,tail_light",0
REP0392,GAR037,USER300,minor,trunk,body_work,6.927592,79.735686,19.69,Toyota,2020,30068,33738,3,1,0.535,0,2023-08-02,"headlight,radiator",1
REP0393,GAR041,USER148,minor,fender,body_work,6.69774,79.92368,11.39,Toyota,2011,20860,24121,3,1,0.621,1,2024-06-08,tail_light,0
REP0394,GAR017,USER376,minor,windshield,general_repair,6.755566,79.764123,8.15,Nissan,2016,35133,28988,2,1,0.681,1,2024-06-24,"paint,side_mirror",1
REP0395,GAR007,USER225,moderate,front_bumper,paint_work,6.915798,80.060674,12.02,Toyota,2019,63933,70485,4,1,0.671,0,2024-01-28,"paint,radiator,tail_light",1
REP0396,GAR044,USER240,moderate,rear_bumper,body_work,6.894565,79.952432,18.97,Toyota,2011,79546,71567,6,0,0.68,0,2024-08-20,ac_condenser,1
REP0397,GAR056,USER389,moderate,side_door,body_work,7.10973,79.819734,19.39,Suzuki,2007,86374,73020,7,1,0.525,0,2023-08-16,side_mirror,1
REP0398,GAR041,USER356,moderate,front_bumper,body_work,6.794798,79.971207,10.31,Honda,2013,101983,89158,6,1,0.551,0,2024-09-29,"fender,headlight",0
REP0399,GAR023,USER398,moderate,side_mirror,body_work,6.847652,79.884981,9.2,Toyota,2015,96686,78278,6,1,0.506,0,2023-09-14,grill,0
REP0400,GAR012,USER399,severe,front_bumper,paint_work,6.794836,79.760599,16.11,Suzuki,2017,424867,373569,12,0,0.611,0,2023-12-19,"ac_condenser,front_bumper,trunk_lid",0
REP0401,GAR018,USER145,minor,rear_bumper,paint_work,6.824404,79.751533,10.35,Toyota,2012,21569,18035,1,1,0.571,0,2023-09-27,ac_condenser,0
REP0402,GAR035,USER039,minor,side_mirror,body_work,7.023567,79.961966,18.19,Nissan,2016,26511,22104,2,0,0.579,0,2024-03-08,hood,0
REP0403,GAR099,USER004,moderate,fender,paint_work,6.784008,79.881562,14.28,Mercedes,2018,105444,86021,3,1,0.578,0,2024-08-29,grill,0
REP0404,GAR062,USER290,minor,fender,paint_work,6.866372,79.931782,1.16,Toyota,2022,22026,24978,3,0,0.601,0,2023-07-18,"radiator,trunk_lid",0
REP0405,GAR057,USER151,moderate,fender,paint_work,6.780348,80.091759,17.73,Mitsubishi,2013,39131,34742,6,0,0.634,1,2023-07-26,"front_bumper,headlight",0
REP0406,GAR027,USER307,severe,windshield,general_repair,6.714185,79.919994,10.93,Toyota,2022,356327,407651,5,1,0.796,1,2023-01-30,"radiator,side_mirror,trunk_lid,windshield",1
REP0407,GAR012,USER156,minor,fender,paint_work,6.656079,79.84395,10.76,Toyota,2016,25916,28604,1,1,0.771,1,2023-07-13,"door_panel,radiator",0
REP0408,GAR009,USER259,severe,trunk,body_work,6.784077,80.037853,5.44,Mitsubishi,2016,421010,486203,7,1,0.701,1,2023-02-20,"door_panel,front_bumper,grill,hood,windshield",1
REP0409,GAR027,USER037,minor,rear_bumper,body_work,6.730763,79.938039,8.27,Toyota,2008,30611,26653,1,1,0.645,1,2023-10-11,"grill,trunk_lid",0
REP0410,GAR023,USER272,moderate,windshield,glass_repair,6.686302,79.726223,16.33,Mitsubishi,2016,104267,120358,7,0,0.526,0,2024-04-12,"front_bumper,grill,rear_bumper",1
REP0411,GAR009,USER367,severe,side_mirror,general_repair,6.709571,80.077982,14.55,Honda,2012,273721,322288,6,0,0.681,0,2023-07-31,"ac_condenser,grill,headlight,radiator,rear_bumper",1
REP0412,GAR100,USER349,minor,headlight,body_work,6.949355,79.787565,19.08,Suzuki,2013,28724,25480,3,0,0.564,0,2023-11-25,paint,1
REP0413,GAR081,USER265,severe,side_mirror,body_work,7.100832,79.966009,17.16,Suzuki,2018,244781,206326,14,1,0.589,0,2023-06-15,"paint,rear_bumper",1
REP0414,GAR087,USER011,moderate,windshield,glass_repair,6.819669,79.686011,16.02,Mitsubishi,2018,95351,78953,4,1,0.617,0,2024-10-22,tail_light,0
REP0415,GAR045,USER083,moderate,windshield,glass_repair,6.765477,79.695272,19.75,Nissan,2019,68658,78777,5,0,0.484,0,2024-02-06,side_mirror,0
REP0416,GAR045,USER068,minor,windshield,glass_repair,6.896119,79.864164,13.3,Toyota,2016,14286,12394,3,1,0.668,0,2024-01-30,side_mirror,0
REP0417,GAR049,USER298,moderate,side_mirror,body_work,6.917536,79.902388,10.03,Suzuki,2018,45159,39608,6,1,0.639,1,2023-12-28,windshield,0
REP0418,GAR001,USER137,minor,headlight,body_work,6.602031,79.955734,16.17,Toyota,2017,26698,23668,1,1,0.737,1,2024-09-22,tail_light,0
REP0419,GAR045,USER145,minor,trunk,body_work,6.765371,79.717516,17.3,Mitsubishi,2023,24358,28269,2,1,0.569,0,2024-03-25,paint,0
REP0420,GAR001,USER071,moderate,side_mirror,body_work,6.756494,79.898949,7.3,Suzuki,2022,60945,48805,6,1,0.532,0,2024-03-10,radiator,0
REP0421,GAR062,USER234,minor,fender,paint_work,6.796532,79.853318,11.97,Toyota,2017,23475,25993,3,0,0.519,0,2023-02-09,"trunk_lid,windshield",0
REP0422,GAR020,USER002,minor,side_mirror,general_repair,6.909525,79.750148,17.04,Toyota,2018,10615,11724,2,0,0.582,0,2023-05-17,headlight,0
REP0423,GAR082,USER251,severe,side_mirror,general_repair,6.705928,79.745002,19.43,Suzuki,2016,296515,243128,5,0,0.561,0,2024-10-03,"headlight,paint,windshield",1
REP0424,GAR088,USER177,minor,windshield,glass_repair,6.88649,79.719619,14.6,Toyota,2014,39938,44974,2,0,0.623,0,2024-05-06,door_panel,0
REP0425,GAR039,USER264,moderate,side_door,body_work,6.87645,79.84117,12.73,Nissan,2015,96448,79707,3,0,0.605,1,2023-04-04,paint,0
REP0426,GAR039,USER069,severe,trunk,paint_work,6.848118,79.818272,11.46,Toyota,2015,487630,427572,11,1,0.638,1,2024-07-03,"door_panel,trunk_lid",1
REP0427,GAR036,USER186,moderate,front_bumper,body_work,6.855948,79.879557,10.99,Toyota,2011,70971,80940,4,1,0.686,0,2023-06-01,ac_condenser,0
REP0428,GAR073,USER280,minor,fender,body_work,6.739414,79.709181,12.05,Suzuki,2018,10904,12778,3,1,0.705,1,2024-06-16,windshield,1
REP0429,GAR083,USER318,moderate,side_door,paint_work,6.915663,79.87819,7.74,Toyota,2019,104436,92041,7,1,0.581,0,2023-09-16,"front_bumper,tail_light,trunk_lid",0
REP0430,GAR015,USER240,minor,side_door,body_work,6.966212,79.916868,8.56,Nissan,2020,15045,16967,1,1,0.606,0,2023-11-04,radiator,0
REP0431,GAR025,USER135,severe,hood,body_work,7.002281,79.760752,16.33,Toyota,2020,105651,89663,9,0,0.677,1,2023-03-22,"fender,front_bumper,hood,rear_bumper",1
REP0432,GAR045,USER322,minor,hood,body_work,6.915312,79.766746,19.41,Honda,2013,16476,19446,2,0,0.593,0,2023-03-18,"ac_condenser,door_panel",0
REP0433,GAR032,USER183,minor,front_bumper,paint_work,6.857293,79.904839,19.56,Mitsubishi,2016,21993,26389,2,1,0.706,1,2024-05-16,radiator,0
REP0434,GAR087,USER186,severe,front_bumper,body_work,6.80011,79.876425,6.08,Mercedes,2016,314918,354300,9,1,0.595,0,2023-01-17,"ac_condenser,front_bumper,grill,hood,trunk_lid",0
REP0435,GAR048,USER105,minor,trunk,paint_work,6.892644,80.020619,6.06,Toyota,2020,26068,30988,3,0,0.581,0,2023-07-28,"door_panel,windshield",1
REP0436,GAR063,USER010,severe,fender,body_work,6.974207,79.943036,17.16,Suzuki,2015,235623,191962,11,1,0.546,0,2023-11-21,"ac_condenser,door_panel,fender,front_bumper,tail_light",1
REP0437,GAR005,USER105,moderate,side_mirror,body_work,6.898351,79.838074,15.81,Mercedes,2022,75833,63858,6,1,0.517,0,2023-12-14,"fender,hood",0
REP0438,GAR051,USER172,moderate,headlight,electrical,6.862162,79.878293,15.39,Toyota,2023,101594,82696,3,0,0.478,0,2024-04-09,"radiator,rear_bumper,windshield",0
REP0439,GAR024,USER333,moderate,headlight,body_work,6.818871,79.982679,6.4,Honda,2024,69397,78553,5,0,0.637,1,2024-01-06,"front_bumper,radiator,windshield",0
REP0440,GAR062,USER047,moderate,windshield,glass_repair,6.87801,79.910373,1.85,Honda,2010,51028,57666,6,1,0.726,1,2024-01-09,"hood,radiator",0
REP0441,GAR004,USER367,minor,fender,paint_work,6.943966,79.944847,14.71,Toyota,2023,10242,11609,3,1,0.648,1,2024-05-29,"door_panel,hood",0
REP0442,GAR027,USER347,severe,fender,paint_work,6.623368,79.973587,18.82,Honda,2018,437071,500543,12,1,0.625,0,2023-06-13,"radiator,tail_light",1
REP0443,GAR067,USER175,minor,windshield,general_repair,6.71481,79.908394,17.1,Toyota,2015,28330,23800,2,1,0.668,1,2024-06-15,headlight,0
REP0444,GAR003,USER188,severe,side_mirror,body_work,6.97859,79.836357,3.55,Toyota,2014,242084,276658,12,1,0.635,1,2023-12-22,"door_panel,rear_bumper,windshield",1
REP0445,GAR002,USER283,severe,windshield,general_repair,6.877093,79.848757,7.02,Nissan,2015,470558,414967,7,1,0.679,1,2023-09-29,"ac_condenser,paint,tail_light,windshield",1
REP0446,GAR014,USER389,moderate,side_mirror,body_work,6.600178,79.983708,12.26,Toyota,2018,103998,84124,4,1,0.593,0,2023-02-20,"hood,paint",1
REP0447,GAR036,USER036,minor,hood,paint_work,6.711521,79.96177,14.02,Mercedes,2014,27433,22619,2,1,0.628,1,2024-09-17,hood,1
REP0448,GAR037,USER208,minor,rear_bumper,paint_work,6.967627,79.74459,17.69,Toyota,2019,33751,27311,2,1,0.585,0,2023-02-01,"fender,rear_bumper",1
REP0449,GAR027,USER307,minor,side_door,paint_work,6.670173,79.966176,13.68,Toyota,2012,26434,31257,1,0,0.676,0,2024-10-11,ac_condenser,0
REP0450,GAR082,USER025,moderate,front_bumper,paint_work,6.857675,79.764972,16.49,Nissan,2018,77486,62307,3,0,0.672,0,2023-01-22,"fender,front_bumper,radiator",1
REP0451,GAR060,USER365,minor,windshield,glass_repair,6.949184,79.843458,12.22,Suzuki,2018,29187,25004,2,1,0.565,0,2023-07-24,side_mirror,1
REP0452,GAR015,USER096,moderate,trunk,paint_work,6.883905,79.861158,13.25,Nissan,2017,66311,78263,7,0,0.642,0,2023-09-28,fender,0
REP0453,GAR097,USER253,moderate,side_mirror,electrical,6.726398,79.894992,12.3,Suzuki,2017,92136,106568,7,0,0.639,1,2024-03-13,"hood,windshield",1
REP0454,GAR067,USER086,moderate,windshield,glass_repair,6.902074,79.827529,6.79,Mercedes,2013,81196,67248,6,0,0.593,0,2023-12-06,grill,0
REP0455,GAR075,USER138,moderate,front_bumper,paint_work,6.905341,79.873666,17.64,Suzuki,2012,63301,56963,4,1,0.653,0,2023-11-23,"fender,headlight,hood",0
REP0456,GAR090,USER345,moderate,trunk,body_work,6.619289,79.84818,15.72,Honda,2010,78750,64020,7,0,0.59,0,2023-11-20,"door_panel,trunk_lid",1
REP0457,GAR075,USER090,minor,windshield,general_repair,6.724083,79.792948,10.85,Suzuki,2018,29929,26766,3,0,0.582,0,2023-02-02,door_panel,1
REP0458,GAR057,USER390,severe,trunk,body_work,6.700341,79.901952,7.75,Suzuki,2024,173019,204509,14,1,0.527,0,2023-12-10,"ac_condenser,side_mirror,windshield",1
REP0459,GAR084,USER026,moderate,front_bumper,paint_work,6.852007,79.879479,14.77,Toyota,2024,97600,78645,5,1,0.48,0,2024-06-24,"hood,side_mirror,tail_light",0
REP0460,GAR039,USER130,minor,windshield,glass_repair,6.787319,80.060819,19.16,Toyota,2017,33586,27564,1,1,0.543,0,2024-07-27,"paint,radiator",0
REP0461,GAR004,USER198,moderate,side_mirror,body_work,6.920876,79.70681,13.53,Nissan,2012,72018,61412,5,1,0.643,0,2024-09-10,"ac_condenser,door_panel,headlight",1
REP0462,GAR096,USER078,minor,trunk,general_repair,6.750455,79.852568,6.23,Honda,2020,35015,39457,3,1,0.79,1,2024-08-01,"side_mirror,trunk_lid",1
REP0463,GAR059,USER231,moderate,side_door,paint_work,6.731485,79.805948,4.79,Suzuki,2024,99704,85587,5,0,0.427,0,2024-01-30,tail_light,0
REP0464,GAR086,USER367,minor,fender,body_work,6.91225,79.883404,19.82,Toyota,2013,11343,9729,1,1,0.626,0,2023-01-20,"headlight,rear_bumper",0
REP0465,GAR076,USER174,moderate,headlight,general_repair,6.751423,79.730201,15.55,Honda,2012,35266,31452,5,1,0.689,0,2024-08-18,"ac_condenser,door_panel",1
REP0466,GAR099,USER106,moderate,rear_bumper,paint_work,6.921685,79.842534,6.46,Suzuki,2019,80462,70696,4,1,0.646,1,2023-11-26,"front_bumper,headlight",0
REP0467,GAR006,USER260,minor,front_bumper,general_repair,6.894743,80.021608,13.28,Nissan,2024,32297,26955,2,1,0.672,0,2024-06-12,"ac_condenser,door_panel",0
REP0468,GAR046,USER091,minor,fender,body_work,6.993291,80.042047,17.97,Honda,2006,23732,19307,3,1,0.654,1,2023-07-31,"door_panel,trunk_lid",0
REP0469,GAR021,USER232,severe,rear_bumper,body_work,6.792641,79.92671,8.79,Honda,2014,280411,325631,5,1,0.638,1,2023-08-20,"fender,grill,radiator,trunk_lid",1
REP0470,GAR085,USER221,minor,hood,paint_work,7.005503,79.810997,8.4,Suzuki,2015,31457,27640,3,1,0.678,0,2024-04-22,grill,0
REP0471,GAR059,USER050,severe,hood,paint_work,6.792639,79.977197,16.51,Toyota,2018,320875,260299,14,1,0.568,0,2023-04-24,"fender,front_bumper,grill,hood,side_mirror",1
REP0472,GAR019,USER313,minor,hood,paint_work,6.836283,79.975691,9.45,Nissan,2012,38460,33598,2,1,0.626,1,2024-08-02,"radiator,tail_light",0
REP0473,GAR005,USER378,moderate,rear_bumper,paint_work,6.868993,80.041751,9.05,Honda,2020,84059,75497,5,1,0.686,0,2023-03-19,rear_bumper,0
REP0474,GAR072,USER177,moderate,fender,body_work,6.659905,80.058162,18.18,Mazda,2015,103613,114289,7,1,0.673,0,2024-01-23,tail_light,0
REP0475,GAR038,USER205,severe,headlight,electrical,6.930227,79.781765,16.08,Mazda,2019,254085,211295,12,0,0.483,0,2024-02-20,"side_mirror,tail_light,trunk_lid",0
REP0476,GAR015,USER096,minor,windshield,glass_repair,6.933336,79.973666,1.84,Toyota,2019,22610,18843,1,1,0.546,0,2024-01-30,radiator,0
REP0477,GAR053,USER291,minor,windshield,glass_repair,6.93841,79.851018,17.41,Nissan,2017,26767,29791,2,1,0.7,0,2023-04-05,"door_panel,radiator",0
REP0478,GAR092,USER093,severe,front_bumper,body_work,6.629104,79.742369,14.44,Mitsubishi,2013,392655,315329,12,1,0.645,1,2024-10-18,"ac_condenser,fender,headlight,trunk_lid",1
REP0479,GAR064,USER075,moderate,trunk,paint_work,6.643464,79.816891,18.46,Toyota,2013,66560,78812,4,1,0.581,0,2024-07-08,"fender,paint,trunk_lid",1
REP0480,GAR020,USER201,moderate,fender,body_work,6.726255,79.849653,17.5,Mercedes,2005,49259,40782,6,0,0.671,1,2023-12-08,side_mirror,0
REP0481,GAR091,USER325,moderate,front_bumper,general_repair,6.890004,79.710658,19.89,Mitsubishi,2009,119928,138849,4,1,0.709,1,2024-02-24,"hood,tail_light",0
REP0482,GAR063,USER265,minor,front_bumper,body_work,6.80548,79.84039,12.44,Suzuki,2020,31929,25945,2,1,0.612,0,2023-10-14,fender,0
REP0483,GAR008,USER363,minor,trunk,paint_work,7.006283,79.75943,19.19,Mercedes,2015,24582,27514,3,1,0.709,1,2024-09-23,grill,0
REP0484,GAR090,USER014,minor,hood,engine_repair,6.670385,80.066197,16.54,Suzuki,2014,23734,28271,1,0,0.525,0,2023-03-14,"grill,hood",0
REP0485,GAR089,USER062,minor,hood,engine_repair,6.555442,79.946749,18.97,Toyota,2016,34169,29468,1,1,0.752,1,2024-02-15,headlight,0
REP0486,GAR018,USER079,moderate,headlight,body_work,7.007815,79.824384,18.14,Honda,2013,72023,64659,3,1,0.757,1,2023-07-26,headlight,1
REP0487,GAR007,USER225,moderate,headlight,body_work,7.102241,80.096178,18.82,Nissan,2023,84555,70568,5,0,0.649,1,2024-07-22,"front_bumper,hood,paint",1
REP0488,GAR033,USER048,minor,side_mirror,electrical,6.816006,80.019932,15.41,Suzuki,2017,33583,37509,1,1,0.667,0,2023-05-25,front_bumper,0
REP0489,GAR076,USER014,minor,front_bumper,paint_work,6.826819,79.754457,11.76,Honda,2023,23382,26058,3,1,0.741,1,2023-08-20,"fender,hood",1
